S-reflector time-depth,S-reflector amplitude,S-reflector frequency,Gouge Thickness,Basement Thickness,Basement Proportion,S Distance from seafloor,Water Thickness,Water Proportion,Sediment Thickness,Sediment Proportion,Below Velocity - Mantle (m/s),Above Velocity - Basement (m/s)
-8423.17,3018.22,16.92,21.2,161.71,0.019198235,1591.93,6831.24,0.811005833,1409.02,0.167279065,6783.094463,5473.642115
-8429.26,2459.94,18.79,19.75,152.31,0.018069202,1598.16,6831.1,0.810403286,1426.1,0.169184484,6836.272221,5497.082847
-8429.26,2459.94,18.79,19.75,152.31,0.018069202,1598.16,6831.1,0.810403286,1426.1,0.169184484,6741.764258,5417.152422
-8431.54,1737.81,17.3,18.56,133.37,0.015817988,1604.52,6827.02,0.809700245,1452.59,0.172280509,7086.532734,5576.341682
-8431.54,1737.81,17.3,18.56,133.37,0.015817988,1604.52,6827.02,0.809700245,1452.59,0.172280509,7250.372574,5623.693169
-8435.49,1188.91,16.55,15.56,127.47,0.015111155,1607.59,6827.9,0.809425416,1464.56,0.173618841,7308.405573,5663.63588
-8435.49,1188.91,16.55,15.56,127.47,0.015111155,1607.59,6827.9,0.809425416,1464.56,0.173618841,7440.219368,5703.163553
-8445.01,776.21,18.47,13.65,125.14,0.014818218,1613.28,6831.73,0.808966478,1474.49,0.174598964,7463.98276,5721.77002
-8445.01,776.21,18.47,13.65,125.14,0.014818218,1613.28,6831.73,0.808966478,1474.49,0.174598964,7583.330022,5763.99016
-8456.85,2329.74,20.55,18.64,98.93,0.011698209,1623.92,6832.93,0.807975783,1506.35,0.178121878,7652.865746,5845.292547
-8456.85,2329.74,20.55,18.64,98.93,0.011698209,1623.92,6832.93,0.807975783,1506.35,0.178121878,7764.369361,5934.183005
-8464.59,1767.99,18.39,21.69,93.81,0.01108264,1635.31,6829.28,0.806805764,1519.81,0.179549157,7772.160633,5949.876461
-8464.59,1767.99,18.39,21.69,93.81,0.01108264,1635.31,6829.28,0.806805764,1519.81,0.179549157,7844.994179,6021.976444
-8475.7,1190.92,15.8,22.26,89.12,0.010514766,1643.76,6831.94,0.806062036,1532.38,0.180796866,7863.000418,6083.554036
-8475.7,1190.92,15.8,22.26,89.12,0.010514766,1643.76,6831.94,0.806062036,1532.38,0.180796866,7880.788294,6004.197614
-8478.68,1174.14,18.88,24.03,83.83,0.009887152,1653.92,6824.76,0.8049319,1546.06,0.18234678,7886.955916,6020.858169
-8478.68,1174.14,18.88,24.03,83.83,0.009887152,1653.92,6824.76,0.8049319,1546.06,0.18234678,7957.015666,6248.18463
-8486.71,540.63,13.74,24.69,77.17,0.009093041,1658.52,6828.19,0.804574446,1556.66,0.183423258,7957.921608,6259.1676
-8486.71,540.63,13.74,24.69,77.17,0.009093041,1658.52,6828.19,0.804574446,1556.66,0.183423258,7968.69615,6439.183179
-8486.99,1247.62,13.71,24.16,60.52,0.007130914,1665.42,6821.57,0.803767885,1580.74,0.186254491,7903.134153,5891.221448
-8486.99,1247.62,13.71,24.16,60.52,0.007130914,1665.42,6821.57,0.803767885,1580.74,0.186254491,7997.621787,6321.765402
-8483.57,1741.66,21.12,20.35,40.05,0.00472089,1665.87,6817.7,0.803635734,1605.47,0.189244622,7988.896521,6435.530718
-8483.57,1741.66,21.12,20.35,40.05,0.00472089,1665.87,6817.7,0.803635734,1605.47,0.189244622,7995.032173,6477.40528
-8490.24,1220.95,24.68,17.78,35.48,0.004178916,1665.77,6824.47,0.803801777,1612.51,0.189925138,8007.373457,6345.840514
-8490.24,1220.95,24.68,17.78,35.48,0.004178916,1665.77,6824.47,0.803801777,1612.51,0.189925138,8012.735416,6352.730655
-8496.4,1201.05,22.17,16.67,32.36,0.003808672,1672.91,6823.49,0.803103667,1623.88,0.191125653,8014.22039,6303.432983
-8496.4,1201.05,22.17,16.67,32.36,0.003808672,1672.91,6823.49,0.803103667,1623.88,0.191125653,7978.309579,6633.881735
-8497.23,1805.7,20.76,16.26,40.88,0.00481098,1677.79,6819.44,0.802548595,1620.65,0.19072686,7989.133155,6566.003069
-8497.23,1805.7,20.76,16.26,40.88,0.00481098,1677.79,6819.44,0.802548595,1620.65,0.19072686,7975.81588,6664.733256
-8496.76,1265.84,12.37,16.87,33.71,0.003967395,1678.44,6818.32,0.802461173,1627.86,0.191585969,7962.255799,6747.211701
-8496.76,1265.84,12.37,16.87,33.71,0.003967395,1678.44,6818.32,0.802461173,1627.86,0.191585969,7945.731325,6857.383743
-8496.84,1177.74,13.35,14.9,21.31,0.002507991,1678.49,6818.35,0.802457149,1642.28,0.193281267,7949.036376,6841.619999
-8496.84,1177.74,13.35,14.9,21.31,0.002507991,1678.49,6818.35,0.802457149,1642.28,0.193281267,7965.046575,6755.521316
-8494.29,1232.75,15.2,21.88,10.34,0.001217288,1678.73,6815.56,0.802369592,1646.51,0.193837272,7903.86583,7075.072778
-8494.29,1232.75,15.2,21.88,10.34,0.001217288,1678.73,6815.56,0.802369592,1646.51,0.193837272,7940.052523,6929.642999
-8495,1889.66,20.55,17.97,4.09,0.00048146,1677.69,6817.31,0.802508534,1655.63,0.194894644,7964.777806,6760.954219
-8495,1889.66,20.55,17.97,4.09,0.00048146,1677.69,6817.31,0.802508534,1655.63,0.194894644,7966.924748,6688.05736
-8496.55,1798.99,23.09,16.62,0.28,3.29546E-05,1679.45,6817.1,0.802337419,1662.55,0.195673538,7950.712097,6877.732807
-8496.55,1798.99,23.09,16.62,0.28,3.29546E-05,1679.45,6817.1,0.802337419,1662.55,0.195673538,7957.317107,6537.455418
-8498.69,1724.6,27.36,16.2,0,0,1682.08,6816.61,0.802077732,1665.88,0.196016092,7961.151126,6762.481072
-8498.69,1724.6,27.36,16.2,0,0,1682.08,6816.61,0.802077732,1665.88,0.196016092,7944.376818,6528.226157
-8502.59,1652.87,26.77,15.37,0.72,8.46801E-05,1685.9,6816.69,0.801719241,1669.81,0.196388395,7939.680951,6485.231434
-8502.59,1652.87,26.77,15.37,0.72,8.46801E-05,1685.9,6816.69,0.801719241,1669.81,0.196388395,7897.120814,6354.858133
-8507.01,1727.33,22.61,17.4,2.33,0.000273892,1691.2,6815.81,0.801199246,1671.47,0.19648149,7908.973389,6407.499598
-8507.01,1727.33,22.61,17.4,2.33,0.000273892,1691.2,6815.81,0.801199246,1671.47,0.19648149,7838.46112,6229.100172
-8511.71,2376.13,21,17.47,3.23,0.000379477,1696.93,6814.78,0.80063583,1676.23,0.196932226,7851.471737,6269.382968
-8511.71,2376.13,21,17.47,3.23,0.000379477,1696.93,6814.78,0.80063583,1676.23,0.196932226,7752.129427,6079.061882
-8516.54,2426.57,18.8,15.75,1.48,0.000173779,1703.42,6813.12,0.799986849,1686.19,0.197990029,7693.517923,5962.526801
-8516.54,2426.57,18.8,15.75,1.48,0.000173779,1703.42,6813.12,0.799986849,1686.19,0.197990029,7521.014447,5753.610184
-8520.08,1788.46,16.86,23.19,0,0,1709.52,6810.56,0.799353997,1686.33,0.197924198,7541.104192,5779.139341
-8520.08,1788.46,16.86,23.19,0,0,1709.52,6810.56,0.799353997,1686.33,0.197924198,7359.016644,5614.292674
-8522.05,2193.02,17.58,23.11,0,0,1713.64,6808.41,0.798916927,1690.53,0.198371284,7364.827443,5620.216312
-8522.05,2193.02,17.58,23.11,0,0,1713.64,6808.41,0.798916927,1690.53,0.198371284,7188.02675,5490.837959
-8522.73,1815.51,16.06,21.99,0,0,1715.96,6806.77,0.798660758,1693.97,0.198759083,7185.416025,5488.746967
-8522.73,1815.51,16.06,21.99,0,0,1715.96,6806.77,0.798660758,1693.97,0.198759083,7038.894674,5399.875408
